id,hue,saturation,value,svsum,grid_x,grid_y
76_37_4_a,0.085970551,0.012233106,0.956479402,0.968712509,2,123
83_24_6,0.305474822,0.012284493,0.844047393,0.856331886,2,124
30_1_21_a,0.028465305,0.012349907,0.721183647,0.733533554,2,125
91_37_N,0.038900447,0.012409814,0.53095931,0.543369124,2,126
83_24_4,0.288319995,0.012419732,0.827054309,0.839474041,2,127
A_1_2_f,0.027656293,0.012613672,0.962223836,0.974837508,2,128
84_14_1_D,0.023277181,0.012648986,0.313017523,0.325666509,2,129
83_24_5,0.308851906,0.012759725,0.828028221,0.840787946,2,130
A_1_2_pppp,0.009283325,0.012771769,0.977244456,0.990016225,2,131
M_2008_2_136,0.033850867,0.012811458,0.459454022,0.47226548,2,132
77_53_44,0.039479842,0.013009958,0.40906274,0.422072698,2,133
73_54,0.112442656,0.013030437,0.693320664,0.706351101,2,134
80_37_4_B_02,0.037831936,0.013031377,0.827972155,0.841003531,2,135
49_17_45_r,0.089024673,0.013042478,0.789312477,0.802354955,2,136
87_16_63,0.082773593,0.013175561,0.638316231,0.651491792,2,137
M_2008_2_117,0.033453926,0.013249948,0.527832943,0.541082891,2,138
92_21_7,0.021181097,0.01331017,0.553392918,0.566703088,2,139
83_24_28,0.34031256,0.013325038,0.866095318,0.879420356,2,140
83_24_44,0.273690154,0.013326492,0.844111046,0.857437538,2,141
88_2_4_C,0.069032709,0.013415819,0.806997612,0.820413431,2,142
87_16_102,0.05573466,0.013440028,0.370996658,0.384436686,2,143
76_37_11_B_a,0.039303814,0.013440981,0.867691189,0.88113217,2,144
58_2_16_a,0.052175274,0.013471285,0.613632257,0.627103542,2,145
M_2008_2_147,0.019370653,0.013513128,0.613192187,0.626705315,2,146
43_2_155,0.026150777,0.013521685,0.650410044,0.663931728,2,147
92_22_42,0.05295388,0.013543661,0.367531617,0.381075277,2,148
M_2012_7_7,0.034595238,0.013556366,0.661098367,0.674654734,2,149
A_1_2_xx,0.065057618,0.013595392,0.918219009,0.931814401,2,150
83_24_3,0.343578902,0.013611196,0.864557224,0.87816842,3,0
M_2008_2_146,0.026079242,0.013631681,0.575628821,0.589260502,3,1
83_24_26,0.348867671,0.013636886,0.84396808,0.857604966,3,2
93_1_14_L_a,0.245245007,0.013658247,0.663143434,0.67680168,3,3
A_1_848,0.114404982,0.013710933,0.583870931,0.597581864,3,4
91_38_D,0.066712654,0.013895258,0.359551187,0.373446445,3,5
93_1_14_Q_a,0.179210645,0.013903483,0.665570314,0.679473797,3,6
93_1_142_A,0.03516764,0.013980329,0.905551776,0.919532104,3,7
A_1_2_ww,0.072274483,0.014050966,0.943309238,0.957360204,3,8
M_2001_19_3,0.067043533,0.014086536,0.441206813,0.455293349,3,9
92_21_35,0.203650422,0.014134419,0.555794448,0.569928867,3,10
92_21_25,0.05713165,0.014205223,0.398658809,0.412864033,3,11
82_18_1,0.079643617,0.014230349,0.555995776,0.570226125,3,12
87_16_51,0.069020978,0.014302366,0.508450256,0.522752623,3,13
73_18,0.038726117,0.014311835,0.202145315,0.21645715,3,14
IMG_84.26.62,0.186940779,0.014407389,0.822419212,0.836826601,3,15
93_1_156_a,0.028731243,0.014488451,0.899333378,0.913821829,3,16
98_15_9,0.079395905,0.014527913,0.664373885,0.678901798,3,17
A_1_606,0.073308567,0.014550714,0.428340993,0.442891707,3,18
IMG_82.26.52,0.105965502,0.014556578,0.559907615,0.574464193,3,19
1887_1_16_a,0.063848034,0.014605775,0.475693053,0.490298828,3,20
88_7_1_a,0.032727025,0.014633223,0.4958085,0.510441724,3,21
93_1_146_C,0.049448794,0.014677243,0.847654814,0.862332056,3,22
A_1_773_B,0.162396117,0.014694531,0.648389142,0.663083673,3,23
30_1_24_a,0.085623421,0.014751735,0.743832518,0.758584253,3,24
A_1_774,0.081276878,0.014943229,0.381039517,0.395982746,3,25
1887_1_20_a,0.070921895,0.014965945,0.400751443,0.415717388,3,26
96_33_1_G,0.01674335,0.014983016,0.608439999,0.623423015,3,27
EL_87_2_3,0.195821754,0.015100717,0.935692143,0.950792859,3,28
76_37_9_A_c,0.030462713,0.01511571,0.790339946,0.805455657,3,29
92_21_54,0.150551935,0.015241646,0.475208971,0.490450616,3,30
A_1_2_uu,0.032320022,0.01526493,0.942486153,0.957751084,3,31
A_1_6_r1,0.063985942,0.015340205,0.353128463,0.368468668,3,32
93_1_155_B_a,0.016092163,0.015399459,0.9559093,0.971308759,3,33
83_24_27,0.394155572,0.015410896,0.848838947,0.864249843,3,34
M_2008_2_122,0.049302968,0.015423848,0.496964583,0.512388431,3,35
M_2008_2_128,0.049340405,0.015456982,0.466578761,0.482035743,3,36
M_2008_2_121,0.092381225,0.015477322,0.458718129,0.474195452,3,37
IMG_82.26.48,0.269991277,0.015514699,0.775038689,0.790553389,3,38
M_2008_2_138,0.059675178,0.015515353,0.465711992,0.481227345,3,39
A_1_743_E_r,0.165341974,0.015573057,0.675470155,0.691043212,3,40
M_2008_2_135,0.1218951,0.015590574,0.5746354,0.590225974,3,41
81_35_4,0.100892224,0.015605404,0.66760136,0.683206764,3,42
96_33_1_E,0.057566376,0.015675481,0.715330381,0.731005863,3,43
49_17_25,0.119229664,0.015733034,0.755713523,0.771446556,3,44
85_46_20,0.101331022,0.01577791,0.900712184,0.916490094,3,45
83_24_11,0.379065227,0.015835748,0.827751843,0.84358759,3,46
M_2008_2_111,0.070035614,0.015855742,0.531038133,0.546893875,3,47
78_56_13,0.104686463,0.015873367,0.702953824,0.718827191,3,48
91_37_F,0.084980366,0.01588223,0.588578897,0.604461127,3,49
A_1_426,0.086909743,0.015890699,0.534621364,0.550512063,3,50
83_24_42,0.348350945,0.015977498,0.833272815,0.849250313,3,51
IMG_84.26.113,0.152070538,0.016003477,0.702386609,0.718390086,3,52
M_2013_4_2_C,0.10963711,0.016093814,0.656731188,0.672825001,3,53
A_1_2_mmm,0.028086048,0.016151476,0.944079949,0.960231425,3,54
IMG_83.29.9,0.153707356,0.016165162,0.682087474,0.698252636,3,55
92_22_4,0.097916674,0.016184243,0.736135898,0.752320141,3,56
79_9_4,0.288224633,0.016282666,0.679776845,0.69605951,3,57
93_1_146_D,0.039267326,0.016318482,0.878161726,0.894480207,3,58
80_46_31,0.232435061,0.016376294,0.720915976,0.73729227,3,59
A_1_2_mmmm,0.043349453,0.016410545,0.912776485,0.92918703,3,60
82_11_3,0.027925669,0.016521772,0.315486583,0.332008355,3,61
M_2014_5_6,0.077582275,0.016543262,0.312076205,0.328619467,3,62
93_1_142_B,0.026114393,0.016556184,0.918773427,0.935329611,3,63
93_1_148_a,0.023086651,0.01659012,0.965807637,0.982397757,3,64
81_35_2,0.118009821,0.016597936,0.726414364,0.743012299,3,65
M_2008_2_145,0.103333557,0.016600592,0.528383992,0.544984584,3,66
98_15_3,0.088290213,0.016611923,0.622041736,0.638653658,3,67
83_24_30,0.342062604,0.016621441,0.836146614,0.852768055,3,68
76_37_10_a,0.022047446,0.016622108,0.868015242,0.88463735,3,69
IMG_84.26.115.B,0.159314296,0.016641861,0.697996246,0.714638107,3,70
87_16_48,0.071143767,0.016643627,0.453423259,0.470066886,3,71
M_2014_23_12,0.080528419,0.016655725,0.880829194,0.897484919,3,72
87_16_84,0.068256753,0.016672568,0.470790847,0.487463415,3,73
M_2008_2_132,0.03601501,0.016684537,0.449564561,0.466249098,3,74
M_2008_2_116,0.033882265,0.0167033,0.37550754,0.392210839,3,75
A_1_600_A,0.070634125,0.016778292,0.383397332,0.400175624,3,76
M_2012_16_6,0.041666638,0.016844926,0.197318761,0.214163688,3,77
CE_11_a,0.090149335,0.016977155,0.531896384,0.548873539,3,78
87_16_52,0.081203733,0.017066739,0.428891896,0.445958635,3,79
77_53_43,0.053708299,0.017149204,0.454979254,0.472128458,3,80
M_2008_2_139,0.052552034,0.017168044,0.459065814,0.476233858,3,81
73_61_D_a,0.144295321,0.017171893,0.878946398,0.896118291,3,82
IMG_84.26.119,0.170370988,0.01718544,0.696941348,0.714126789,3,83
A_1_600_B,0.067493776,0.017213236,0.3953453,0.412558536,3,84
IMG_84.26.128,0.177610015,0.017217095,0.697978223,0.715195318,3,85
49_17_32_r,0.121254382,0.017264213,0.805665396,0.822929609,3,86
93_1_142_E_a,0.024065276,0.01728345,0.912091101,0.929374551,3,87
93_1_13_B_a,0.276188507,0.017357823,0.787890223,0.805248046,3,88
82_22_46,0.099733696,0.017501347,0.782286887,0.799788234,3,89
93_1_142_C_a,0.062871889,0.017546733,0.85287495,0.870421683,3,90
92_22_39,0.188391594,0.017571584,0.425285393,0.442856978,3,91
1887_1_19_a,0.072953717,0.017586672,0.481518316,0.499104988,3,92
IMG_84.26.127,0.162239354,0.017804726,0.669526095,0.687330821,3,93
IMG_84.26.117,0.184712611,0.01786242,0.675378154,0.693240574,3,94
91_49_N,0.093519768,0.017879043,0.608501613,0.626380656,3,95
IMG_82.26.78,0.215713106,0.017891944,0.65032376,0.668215704,3,96
A_1_653,0.071023653,0.017895386,0.450119119,0.468014505,3,97
M_2008_2_115,0.101222202,0.017948158,0.611994574,0.629942732,3,98
60_39_1_B_a,0.075127149,0.017949532,0.76553738,0.783486912,3,99
88_5_1,0.14587865,0.017952653,0.928444303,0.946396957,3,100
87_16_88,0.069170184,0.017978331,0.50253591,0.52051424,3,101
IMG_82.26.50,0.270529354,0.017995877,0.773001307,0.790997184,3,102
83_34_8,0.221423914,0.018004254,0.713932802,0.731937056,3,103
78_2_1_r1,0.014802682,0.018087732,0.980007063,0.998094795,3,104
A_1_244_1,0.130186011,0.018116008,0.777284941,0.795400948,3,105
IMG_RC.22.50,0.068441343,0.018185086,0.954772687,0.972957773,3,106
SL_2013_9_1,0.094351555,0.018233872,0.653364095,0.671597967,3,107
IMG_82.26.81,0.151740153,0.018250714,0.679025802,0.697276516,3,108
87_16_91,0.065356261,0.018272805,0.607696096,0.625968901,3,109
A_1_782_A_r,0.120117737,0.018276781,0.415847741,0.434124522,3,110
92_6_5,0.043611245,0.018280052,0.382825827,0.401105878,3,111
IMG_84.26.47,0.212774053,0.018351144,0.75911765,0.777468794,3,112
43_2_156,0.040177775,0.018407693,0.59385596,0.612263653,3,113
A_1_852,0.125522752,0.018512852,0.509539251,0.528052103,3,114
A_1_757_F_r,0.139295045,0.018520688,0.548447636,0.566968324,3,115
77_53_50,0.043849026,0.018578303,0.48944468,0.508022983,3,116
A_1_749_F_r,0.165335174,0.018590135,0.57244259,0.591032724,3,117
SL_2013_22_2,0.19604733,0.018612107,0.811772845,0.830384952,3,118
IMG_84.26.129,0.185273456,0.018634112,0.697580485,0.716214597,3,119
76_37_9_c_a,0.047216144,0.018653779,0.800599689,0.819253468,3,120
M_2016_22_18,0.207551243,0.018670393,0.937757676,0.956428069,3,121
88_7_4_a,0.052178324,0.018713277,0.445226861,0.463940139,3,122
M_2008_2_109,0.025647854,0.018729385,0.248226338,0.266955723,3,123
99_6_1_G,0.020993848,0.01877332,0.891879442,0.910652762,3,124
EL_77_7_1,0.090600604,0.018774643,0.637137434,0.655912077,3,125
77_53_46,0.06486825,0.018788467,0.498730986,0.517519453,3,126
IMG_84.26.121,0.174545147,0.018799282,0.668987789,0.687787071,3,127
A_1_850,0.156199282,0.018801738,0.466187741,0.484989478,3,128
1887_1_50_a,0.086879959,0.018847301,0.501791769,0.520639071,3,129
91_33_1,0.082968142,0.018983768,0.573777617,0.592761385,3,130
M_2010_13_B,0.127323984,0.019003639,0.911302532,0.930306171,3,131
30_1_20_a,0.013954359,0.019108107,0.637882511,0.656990618,3,132
M_2008_2_152,0.124333666,0.019172753,0.613641041,0.632813795,3,133
M_2008_2_107,0.068122037,0.01922911,0.573429338,0.592658449,3,134
76_37_9_B_a,0.045736386,0.019257576,0.795693328,0.814950904,3,135
A_1_773_A,0.22481466,0.019261224,0.554186143,0.573447366,3,136
M_2012_10_12_a,0.044264443,0.019277085,0.677342639,0.696619725,3,137
78_59_55 thru 60,0.10373194,0.019278195,0.921074932,0.940353127,3,138
88_2_4_J,0.050072121,0.019330782,0.806588792,0.825919574,3,139
92_22_5,0.04804236,0.01935982,0.569764404,0.589124224,3,140
82_18_3,0.177488195,0.019390796,0.614672983,0.634063779,3,141
93_1_12_A_a,0.157655741,0.019430151,0.540543152,0.559973303,3,142
92_22_34,0.064054607,0.019547226,0.416598984,0.436146211,3,143
M_2008_2_112,0.050000107,0.019569649,0.606293548,0.625863197,3,144
M_2010_13_D,0.099623103,0.019577202,0.525913883,0.545491085,3,145
84_2_H,0.123119953,0.019582629,0.744925485,0.764508114,3,146
63_22_a,0.016548377,0.019623024,0.695495066,0.71511809,3,147
IMG_82.26.70,0.304497302,0.01963062,0.763667563,0.783298183,3,148
76_16,0.160817225,0.019644712,0.761255405,0.780900117,3,149
87_16_53,0.080948659,0.019651659,0.419634254,0.439285914,3,150
IMG_83.29.10,0.158625714,0.019651938,0.666917474,0.686569412,4,0
IMG_82.26.73,0.128279457,0.019698887,0.741584203,0.76128309,4,1
94_21_3,0.106226994,0.019722169,0.770656403,0.790378573,4,2
59_21_18_a,0.214491149,0.019793475,0.679804747,0.699598222,4,3
79_68_8,0.192503754,0.019797512,0.581645907,0.601443419,4,4
M_2014_5_3,0.127738989,0.019841534,0.660593763,0.680435297,4,5
84_26_75,0.168197761,0.019845856,0.93652859,0.956374446,4,6
IMG_84.26.59,0.254860498,0.019885128,0.775765488,0.795650616,4,7
M_2008_2_110,0.09402859,0.019915115,0.439607731,0.459522846,4,8
M_2008_2_148,0.237651548,0.019932079,0.671071503,0.691003582,4,9
A_1_851,0.158715606,0.019935474,0.547919846,0.56785532,4,10
75_43_14_C_2_a,0.039447903,0.01995822,0.635634864,0.655593084,4,11
91_49_L,0.145027673,0.019965533,0.779102496,0.799068029,4,12
76_37_12_a,0.051388765,0.019985264,0.810404063,0.830389327,4,13
93_1_142_G_a,0.029071733,0.020078913,0.893050215,0.913129128,4,14
M_2017_17_10,0.026625808,0.020136086,0.961477117,0.981613203,4,15
75_43_41_a,0.042774654,0.020147,0.668858307,0.689005307,4,16
30_1_6_a,0.03192744,0.020169956,0.710792528,0.730962484,4,17
IMG_82.26.87,0.318592498,0.020221241,0.768457286,0.788678527,4,18
SEG_3_a,0.064561659,0.020227631,0.67957326,0.699800891,4,19
A_1_748_A_r,0.142454746,0.020229007,0.633651027,0.653880033,4,20
M_2018_1_1,0.178753008,0.020282276,0.883198751,0.903481026,4,21
79_13_C,0.185550292,0.020305942,0.894966675,0.915272618,4,22
IMG_84.26.124,0.195063143,0.020376785,0.675169692,0.695546477,4,23
M_2008_2_143,0.186947473,0.020387105,0.666538923,0.686926029,4,24
A_1_757_B_r,0.171690014,0.020432228,0.50687546,0.527307687,4,25
A_1_855,0.144183868,0.020435911,0.514076975,0.534512886,4,26
IMG_84.26.118,0.178482721,0.020533546,0.68547215,0.706005696,4,27
43_2_167,0.15679817,0.020545232,0.636379002,0.656924234,4,28
EL_82_1_2_a,0.091422645,0.020580786,0.544449853,0.56503064,4,29
92_22_2,0.079567071,0.020588195,0.495083993,0.515672189,4,30
79_13_B,0.183213629,0.020605364,0.864270708,0.884876072,4,31
IMG_84.26.116,0.166527286,0.020611584,0.660022281,0.680633866,4,32
A_1_631_a,0.033245789,0.020614905,0.840161924,0.860776829,4,33
93_1_158_a,0.02077542,0.020628673,0.912722152,0.933350825,4,34
A_1_182_A,0.1629471,0.020637579,0.606966511,0.62760409,4,35
79_13_D,0.182176697,0.020684804,0.864172589,0.884857392,4,36
M_2012_16_7,0.084943709,0.020712197,0.42141465,0.442126847,4,37
M_2017_17_7_a,0.032285018,0.020818517,0.664671066,0.685489584,4,38
96_35_6,0.109626329,0.020832056,0.66613693,0.686968986,4,39
76_37_11_C_a,0.047405072,0.020882738,0.849910154,0.870792892,4,40
IMG_84.26.112,0.18915624,0.020936245,0.667369626,0.688305871,4,41
M_2009_12_A,0.090848158,0.020953464,0.568751804,0.589705267,4,42
92_21_30,0.292743476,0.020978531,0.506337643,0.527316173,4,43
77_60_1,0.049334353,0.021006023,0.635893721,0.656899745,4,44
73_61_F_a,0.173435508,0.02101531,0.81628639,0.8373017,4,45
GA_2,0.186544038,0.021103035,0.711810573,0.732913607,4,46
93_1_196,0.036915332,0.021227237,0.723011343,0.74423858,4,47
88_7_3_a,0.053818446,0.021307902,0.419535479,0.440843381,4,48
IMG_84.26.122,0.167188428,0.02131381,0.722363861,0.743677671,4,49
IMG_84.26.120,0.164031499,0.021342794,0.771560783,0.792903577,4,50
A_1_757_E_r,0.174955881,0.021343308,0.59174415,0.613087458,4,51
IMG_84.26.19,0.137590696,0.02135203,0.542342969,0.563694999,4,52
78_32_5,0.151030797,0.021455454,0.74103567,0.762491125,4,53
A_1_201_A,0.095228666,0.021479726,0.799129975,0.820609702,4,54
61_19_2_a_a,0.061649598,0.021492156,0.61320273,0.634694886,4,55
IMG_83.29.3,0.300201873,0.0215511,0.674945662,0.696496762,4,56
93_1_146_A,0.057873727,0.02156597,0.887173999,0.908739969,4,57
73_61_C_a,0.100308361,0.021570619,0.885208089,0.906778707,4,58
A_1_768_J,0.082048163,0.021577108,0.573255979,0.594833087,4,59
99_6_1_D,0.024063517,0.021582206,0.898058844,0.91964105,4,60
92_22_13,0.123010012,0.021585426,0.463908195,0.48549362,4,61
87_16_85,0.063539651,0.021606789,0.312762735,0.334369525,4,62
60_36_3,0.019442332,0.021608881,0.697963541,0.719572421,4,63
M_2003_14_G,0.453799431,0.02162092,0.941372465,0.962993385,4,64
91_37_H,0.057387426,0.021664368,0.438665544,0.460329912,4,65
87_16_1,0.072764915,0.021669498,0.300236295,0.321905793,4,66
A_1_757_D_r,0.161466659,0.021688176,0.509486091,0.531174267,4,67
76_37_5_F,0.043207867,0.021692005,0.702775804,0.724467808,4,68
M_2013_4_2_E,0.140042374,0.021709701,0.673145144,0.694854845,4,69
86_29_C,0.121975503,0.021709714,0.870278028,0.891987742,4,70
94_24_28,0.471489374,0.021717965,0.910839471,0.932557436,4,71
77_53_45,0.077567926,0.02177504,0.334475565,0.356250605,4,72
IMG_82.26.74,0.206306889,0.021798555,0.662360241,0.684158797,4,73
IMG_84.26.104,0.099614051,0.021836256,0.523324214,0.545160471,4,74
78_56_1,0.145113842,0.021839256,0.584015308,0.605854565,4,75
93_1_149_a,0.040756512,0.02191414,0.918376859,0.940291,4,76
92_21_11,0.044431629,0.021990935,0.448199829,0.470190764,4,77
87_16_16,0.048320343,0.022005203,0.25961353,0.281618733,4,78
IMG_82.26.49,0.248080727,0.02204217,0.684977451,0.707019621,4,79
1887_1_17_a,0.099591927,0.022054567,0.497715062,0.519769629,4,80
RC_30_16_A,0.03284477,0.02206082,0.80082866,0.822889481,4,81
IMG_84.26.3,0.157021832,0.022081957,0.648530385,0.670612342,4,82
IMG_84.26.66,0.230672953,0.022179181,0.781187469,0.80336665,4,83
A_1_2_lll,0.028969321,0.022187704,0.945993223,0.968180927,4,84
94_24_21,0.125173302,0.022202221,0.874548599,0.89675082,4,85
99_6_1_F,0.02292915,0.022290592,0.882780586,0.905071178,4,86
IMG_81.24.35,0.239490457,0.022397494,0.821551906,0.8439494,4,87
93_1_15_E_a,0.173646137,0.0224124,0.509636067,0.532048467,4,88
A_1_598,0.100359994,0.022423976,0.435152249,0.457576225,4,89
79_65_4,0.117644814,0.022454135,0.756904544,0.779358679,4,90
IMG_83.29.8,0.285051439,0.02249507,0.658126297,0.680621367,4,91
76_37_5_G,0.040006431,0.022505694,0.817727837,0.840233531,4,92
93_1_13_P_a,0.167355188,0.02257169,0.860796527,0.883368218,4,93
A_1_780,0.07445549,0.022613508,0.518560405,0.541173913,4,94
99_6_1_A,0.025565016,0.022648841,0.875547477,0.898196318,4,95
93_1_137_B_b,0.027882599,0.022674514,0.869657484,0.892331998,4,96
79_65_1,0.108192317,0.022680281,0.573626512,0.596306793,4,97
87_16_77,0.048249397,0.022695025,0.210900627,0.233595652,4,98
60_36_2_a,0.06724416,0.022716136,0.620837887,0.643554024,4,99
M_2008_2_126,0.057004205,0.022727971,0.716043844,0.738771814,4,100
84_6_C,0.070096594,0.022742742,0.62285971,0.645602451,4,101
IMG_82.26.79.V,0.136845566,0.022746324,0.521791738,0.544538061,4,102
IMG_83.29.11,0.186311705,0.022771077,0.667357449,0.690128526,4,103
IMG_84.26.109,0.143966767,0.022784758,0.539101624,0.561886382,4,104
59_21_9_H_a,0.112767773,0.022801251,0.810875038,0.833676289,4,105
73_61_A_a,0.076175352,0.022857668,0.863536577,0.886394245,4,106
77_23,0.026289768,0.022861198,0.329971861,0.352833059,4,107
94_24_1,0.044695623,0.02286808,0.290381541,0.313249622,4,108
M_2012_15_1_I,0.071399454,0.022905742,0.261100669,0.284006411,4,109
IMG_TL.2014.71,0.133513268,0.022952093,0.841740974,0.864693066,4,110
87_16_68,0.140677384,0.023077092,0.580899499,0.603976591,4,111
IMG_84.26.21,0.203944059,0.023108132,0.799994339,0.823102471,4,112
92_22_25,0.087674411,0.023126085,0.707664538,0.730790623,4,113
IMG_84.26.65,0.236873688,0.023149642,0.706538745,0.729688386,4,114
IMG_84.26.18,0.300568256,0.02317345,0.775125644,0.798299094,4,115
M_2008_2_150,0.210496435,0.023180812,0.800711188,0.823892,4,116
92_21_32,0.102921485,0.023204566,0.510925757,0.534130323,4,117
78_59_66 thru 71,0.077162007,0.02328106,0.817009567,0.840290627,4,118
M_2018_1_2,0.194859626,0.023301071,0.861544126,0.884845197,4,119
87_16_13,0.069520016,0.023380956,0.223683453,0.247064408,4,120
M_2012_15_6_E,0.21475326,0.023421714,0.808797056,0.83221877,4,121
83_34_5,0.287016581,0.023428741,0.54728584,0.57071458,4,122
93_1_14_A_a,0.175985311,0.023455705,0.701198327,0.724654032,4,123
85_24_42_a,0.092926827,0.023505683,0.675280538,0.698786221,4,124
IMG_84.26.17,0.195300413,0.023592651,0.80558087,0.829173521,4,125
IMG_82.26.53,0.120333514,0.023661085,0.566554375,0.59021546,4,126
IMG_84.26.126,0.188822831,0.023663398,0.660700066,0.684363464,4,127
A_1_853,0.105123134,0.023702536,0.393753371,0.417455906,4,128
A_1_2_nnn,0.017897774,0.023714218,0.973751194,0.997465412,4,129
87_16_66,0.07235852,0.023729562,0.364438309,0.388167871,4,130
59_21_28_a,0.034858832,0.023788277,0.762304258,0.786092534,4,131
50_13_C_a,0.098030455,0.023789561,0.811915353,0.835704914,4,132
M_2009_15_2_a,0.093186707,0.023802009,0.716036754,0.739838763,4,133
91_49_J,0.122773935,0.023840934,0.645712365,0.669553299,4,134
A_1_749_B_r,0.170576064,0.023841816,0.53294934,0.556791156,4,135
IMG_83.29.6,0.298423604,0.02388235,0.666971342,0.690853692,4,136
76_37_5_D,0.047859027,0.02393798,0.861381269,0.885319248,4,137
M_2009_15_10_a,0.212685169,0.023953605,0.652892342,0.676845947,4,138
93_1_172_a,0.131655123,0.024066384,0.635133173,0.659199557,4,139
96_20_10,0.074015757,0.024067462,0.40586623,0.429933692,4,140
77_41_2,0.206494065,0.024074347,0.866302432,0.890376779,4,141
93_1_130_h,0.051908837,0.024114802,0.493544538,0.51765934,4,142
93_1_153_a,0.017265914,0.024119625,0.932001446,0.956121072,4,143
A_1_213_B,0.119885104,0.024128384,0.783941615,0.808069999,4,144
93_1_139_B_a,0.10088539,0.02414379,0.745515631,0.769659421,4,145
76_37_5_H,0.050079368,0.024156866,0.805466389,0.829623256,4,146
87_16_65,0.078675931,0.024165462,0.339609184,0.363774646,4,147
96_33_1_B,0.052606302,0.024176994,0.673028355,0.697205349,4,148
87_16_9,0.073524308,0.024224435,0.30326211,0.327486545,4,149
87_16_74,0.09046921,0.024232235,0.418611382,0.442843617,4,150
95_15_5 (2),0.207972539,0.024240114,0.805753518,0.829993633,5,0
43_2_157,0.047538933,0.024240906,0.652081964,0.67632287,5,1
IMG_83.29.5,0.207727346,0.024262372,0.655876265,0.680138638,5,2
